0,0,0,0,0,0,0,0,0,0,0,0
0,317511,282466,318580,307893,357994,285996,319419,365356,306587,311732,0
0,319870,349073,330541,379344,283257,361802,355445,398114,400908,366575,0
0,369417,355469,338536,349326,339170,336906,377476,440244,441107,354812,0
0,358810,346690,378386,359261,324493,360575,438138,439104,380817,351970,0
0,326844,290453,341790,317202,290675,307228,371610,395311,285996,312152,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
