22066280,,,,,,,,,,,17827840
20864560,7394800,11905080,12149760,9664560,9400280,7335120,6839920,11073000,5704760,7813040,17572520
20197680,8369640,12704280,13260280,10209400,10544440,8094360,7453080,12102080,6872080,8393240,17913680
18814440,8096800,12330840,13218760,10790960,10762440,8150360,7616680,11683000,7079040,8429080,17223080
7230520,7509320,12043680,12951760,10513840,10898080,8217800,8036360,12244080,7156000,8215480,
6749520,6744560,11725960,12637320,10183600,10371240,7689720,7395480,12365600,7147960,7670000,
6676880,6431160,11383600,11758000,9049440,9631040,7191480,7109320,11367080,6907440,7583120,
6346320,,,,,,,,,,,
