18538160,,,,,,,,,,,25927040
18476320,7968120,13617800,12569840,11016560,9793000,8314520,7754720,12044840,7702000,8539560,22170680
18408040,8370040,13747240,13853640,11193280,10279920,8800720,8144120,13527840,7988000,9413200,23656120
17999080,7744800,14149120,13515720,11293440,11236280,8486560,7934560,12852560,7929400,8452000,22405400
6844040,7570840,13433000,13248520,11842600,11179640,8687040,8430560,13230880,7604200,6983880,
5830080,7098960,13231720,13210080,11638880,11406520,8759800,8169360,12499280,8019840,7330800,
5609640,6069320,12818680,12113520,9970640,9740000,7756960,6862480,11555720,5449880,7216640,
6033840,,,,,,,,,,,
